seq_id,subject,activity,trial,start_frame,label
3293,3,8,3,645,0
3294,3,8,3,660,0
3295,3,8,3,675,0
3296,3,8,3,690,0
3297,3,8,3,705,0
3298,3,8,3,720,0
3299,3,8,3,735,0
3300,3,8,3,750,0
3301,3,8,3,765,0
3302,3,8,3,780,0
3303,3,8,3,795,0
3304,3,8,3,810,0
3305,3,8,3,825,0
3306,3,8,3,840,0
3307,3,8,3,855,0
3308,3,8,3,870,0
3309,3,8,3,885,0
3310,3,8,3,900,0
3311,3,8,3,915,0
3312,3,8,3,930,0
3313,3,8,3,945,0
3314,3,8,3,960,0
3315,3,8,3,975,0
3316,3,8,3,990,0
3317,3,8,3,1005,0
3318,3,8,3,1020,0
3319,3,8,3,1035,0
3320,3,9,1,0,0
3321,3,9,1,15,0
3322,3,9,1,30,0
3323,3,9,1,45,0
3324,3,9,1,60,0
3325,3,9,1,75,0
3326,3,9,1,90,0
3327,3,9,1,105,0
3328,3,9,1,120,0
3329,3,9,1,135,0
3330,3,9,2,0,0
3331,3,9,2,15,0
3332,3,9,2,30,0
3333,3,9,2,45,0
3334,3,9,2,60,0
3335,3,9,2,75,0
3336,3,9,2,90,0
3337,3,9,2,105,0
3338,3,9,2,120,0
3339,3,9,2,135,0
3340,3,9,3,0,0
3341,3,9,3,15,0
3342,3,9,3,30,0
3343,3,9,3,45,0
3344,3,9,3,60,0
3345,3,9,3,75,0
3346,3,9,3,90,0
3347,3,9,3,105,0
3348,3,9,3,120,0
3349,3,9,3,135,0
